text,label
Ditagih 500 perak lagi dgn alasan biaya admin QRIS saya merasa dirugikan.,additional_fees
Nama merchant gak cocok sama nama merchant resmi apa mungkin QRIS-nya dipalsukan?.,identity_mismatch
Aduh Pembayaran nggak berhasil dan padahal uang dah keluar ketika transaksi berlangsung tolong segera ditangani.,suspicious_transaction
Oh iya Tempatnya bersih dan nyaman semoga bisa lebih baik.,other
Oh iya Kenapa ya Nama merchant ga sama dengan nama usaha apa ini aman??,identity_mismatch
Wah Tiba-tiba ada tambahan Rp5.000 katanya biaya admin QRIS tanpa pemberitahuan sebelumnya.,additional_fees
Wah QR terbaca tapi transaksi gagal dan tapi saldo sudah terpotong ketika transaksi berlangsung mohon bantuan.,suspicious_transaction
"Berhasil bayar QRIS, nama merchant sesuai dengan nama toko. Pembayaran sukses tanpa masalah. Aman digunakan.",safe_confirmation
Eh Waktu mau bayar saya notice stiker QR palsu ditempel di atas QR asli di depan toko.,qr_replacement
Hmm Transaksi QRIS gagal terus ketika transaksi berlangsung tapi saldo udah terpotong tolong segera ditangani.,suspicious_transaction
Hmm Barang sering kehabisan stok semoga bisa lebih baik.,other
Sudah coba berkali-kali tapi Transaksi QRIS gagal terus namun saldo berkurang ini sangat merugikan.,suspicious_transaction
Loh Masnya minta seribu rupiah sebagai biaya admin QRIS aku merasa dirugikan.,additional_fees
"Wah Berhasil bayar QRIS, nama merchant sesuai sama nama toko. Transaksi selesai dengan aman. Puas dengan layanannya.",safe_confirmation
Pengalaman saya: Toko agak kotor di bagian belakang tapi overall oke kok.,other
Loh Aneh banget Transaksi error berkali-kali pas aku scan QR-nya walaupun gak ada notifikasi sukses tolong segera ditangani.,suspicious_transaction
Aneh banget Nama yang muncul saat scan nama orang bukan nama toko bikin curiga.,identity_mismatch
Oh iya Harganya mahal dibanding toko lain.,other
Saya lihat ada stiker QR palsu yang ditempel di atas QR asli di meja kasir langsung saya laporkan.,qr_replacement
Aduh Si penjualnya minta Rp3.000 sebagai tanpa alasan jelas BI melarang ini.,additional_fees
Diminta bayar tambahan Rp500 untuk biaya admin QRIS apakah ini diperbolehkan?.,additional_fees
Ada pungutan Rp2.500 sebagai biaya sistem saya merasa dirugikan.,additional_fees
Ada kode QR yang mencurigakan mencurigakan yang menutupi QR code merchantnya di meja kasir gue curiga ini penipuan.,qr_replacement
"Loh Berhasil bayar QRIS, QR code tampak original. Pembayaran QRIS sukses.",safe_confirmation
Oh iya Catatan: Harga dan kualitas sebanding semoga bisa lebih baik.,other
"Aduh Syukurlah Transaksi selesai dengan aman, QRIS terlihat asli dan resmi. Terpercaya tokonya.",safe_confirmation
Wah Transaksi QRIS gagal terus dan tapi saldo udah terpotong waktu pembayaran diproses mohon bantuan.,suspicious_transaction
Loh Transaksi error berkali-kali dan padahal uang sudah keluar waktu pembayaran diproses tolong segera ditangani.,suspicious_transaction
Loh Kelihatan ada QR code palsu yang dipasang di atas QRIS toko saya curiga ini penipuan.,qr_replacement
Saya dikenai biaya ekstra Rp2.500 atas nama biaya transaksi padahal seharusnya gratis.,additional_fees
Oh iya Kelihatan ada kode QR yang mencurigakan yang dipasang di atas QRIS toko langsung gue laporkan.,qr_replacement
Loh Kayaknya ada stiker QRIS baru yang menutup QR code resmi di depan toko tolong ditindaklanjuti.,qr_replacement
"Loh Berhasil bayar QRIS, nama rekening tujuan sesuai. Pembayaran QRIS sukses. Sangat mudah dan cepat.",safe_confirmation
Sudah coba berkali-kali tapi Transaksi QRIS gagal terus namun saldo berkurang saya minta refund.,suspicious_transaction
Setelah scan Nama pemilik rekening asing dan ga dikenal tolong dicek.,identity_mismatch
Sudah coba berkali-kali tapi QR terbaca tapi transaksi gagal namun saldo berkurang dana gw hilang.,suspicious_transaction
Ada stiker QRIS asing mencurigakan yang menutup QR code resmi di kasir toko aku foto dulu sebagai bukti.,qr_replacement
Pembayaran enggak berhasil saldo terpotong ganda aku bingung harus lapor kemana.,suspicious_transaction
Hmm Aneh banget QRIS tidak bisa dipindai saat saya coba bayar namun saldo berkurang ini amat merugikan.,suspicious_transaction
Eh Kayaknya ada stiker QRIS baru yang menutup QR code resmi di kasir toko saya foto dulu sebagai bukti.,qr_replacement
Saya perhatikan Nama di layar pembayaran nama orang bukan nama toko tolong dicek.,identity_mismatch
Aneh banget QRIS nggak bisa dipindai saat saya coba bayar namun saldo berkurang saya minta refund.,suspicious_transaction
"Aduh QRIS berjalan normal, QRIS terlihat asli dan resmi. Recommended deh tokonya.",safe_confirmation
Wah Waktu mau bayar saya notice QR lain yang ditempel nempel di atas akrilik QRIS di kasir toko saya gak jadi bayar.,qr_replacement
Aduh Ada stiker QRIS baru mencurigakan yang menutup QR code resmi di akrilik stan langsung saya laporkan.,qr_replacement
Saya perhatikan Nama merchant ga sama dengan nama usaha jadi saya ragu mau bayar.,identity_mismatch
Aduh Nama penerima jauh berbeda dari nama di spanduk saya khawatir.,identity_mismatch
Loh Pengalaman gue: Tidak ada wifi di toko tidak masalah sih.,other
Setelah scan Nama penerima asing dan gak dikenal apa ini aman?.,identity_mismatch
Wah logo QRIS jelas dan nggak rusak dan Pembayaran QRIS sukses. Terpercaya tokonya.,safe_confirmation
Hmm Aneh banget QR terbaca tapi transaksi gagal pas saya scan QR-nya padahal uang sudah keluar mohon bantuan.,suspicious_transaction
"Berhasil bayar QRIS, nama rekening tujuan sesuai. QRIS berjalan normal. Tidak ada kendala sama sekali.",safe_confirmation
Eh Sudah coba berkali-kali tapi QRIS tidak bisa dipindai namun saldo berkurang.,suspicious_transaction
Hmm Catatan: Antrian di kasir sangat panjang perlu diperbaiki.,other
Catatan: Kualitas produknya bagus sekali secara keseluruhan lumayan.,other
"Transaksi berhasil dan lancar, nama penerima cocok dengan tokonya. Terpercaya tokonya.",safe_confirmation
Tidak ada wifi di toko.,other
Saya dikenai biaya ekstra Rp500 atas nama biaya transaksi ini nggak boleh.,additional_fees
Catatan: Pencahayaan toko kurang terang tidak masalah sih.,other
Loh Lho kok Nama rekening tujuan tidak cocok dengan stiker toko langsung saya laporin?,identity_mismatch
Oh iya Aneh banget QR terbaca tapi transaksi gagal saat gw coba bayar padahal uang sudah keluar tolong segera ditangani.,suspicious_transaction
Hmm Saya dikenai biaya ekstra Rp2.500 atas nama ongkos pembayaran digital saya merasa dirugikan.,additional_fees
Lho kok Nama yang muncul saat scan nama orang bukan nama toko jadi saya ragu mau bayar?,identity_mismatch
Pengalaman aku: Tidak ada wifi di toko tapi overall oke kok.,other
Oh iya Setelah scan Nama penerima nggak sama dengan nama usaha.,identity_mismatch
Kelihatan ada QR lain yang ditempel yang ditempel di atas QR asli tolong ditindaklanjuti.,qr_replacement
Oh iya Aneh banget QRIS ga bisa dipindai ketika saya coba bayar walaupun tidak ada notifikasi sukses saya bingung harus lapor kemana.,suspicious_transaction
Saya mau kasih masukan: Pelayanan kasirnya kurang ramah semoga bisa lebih baik.,other
Waktu mau bayar saya notice stiker QRIS baru menimpa QRIS original di depan toko.,qr_replacement
Hmm logo QRIS jelas dan tidak rusak dan Pembayaran QRIS sukses. Recommended deh tokonya.,safe_confirmation
Sudah coba berkali-kali tapi Sistem QRIS mengalami gangguan mencurigakan tapi saldo sudah terpotong dana aku hilang.,suspicious_transaction
Pengalaman saya: Antrian di kasir banget panjang tapi overall oke kok.,other
Aneh banget Nama rekening tujuan berbeda dgn nama toko yang tertera ini fraud ya?.,identity_mismatch
Wah Ada stiker QRIS baru mencurigakan yang menutup QR code resmi di akrilik stan saya curiga ini penipuan.,qr_replacement
Sudah coba berkali-kali tapi Sistem QRIS mengalami gangguan mencurigakan namun saldo berkurang ini sangat merugikan.,suspicious_transaction
"Aduh Syukurlah Proses pembayaran mulus, nama penerima cocok dengan tokonya. Tidak ada kendala sama sekali.",safe_confirmation
Eh nama merchant sesuai dengan nama toko dan Semua berjalan baik. Puas dengan layanannya.,safe_confirmation
Aneh banget Sistem QRIS mengalami gangguan mencurigakan waktu pembayaran diproses walaupun tidak ada notifikasi sukses dana saya hilang.,suspicious_transaction
Oh iya Pembayaran tidak berhasil saat saya coba bayar tapi rekening sudah didebet dana saya hilang.,suspicious_transaction
merchant terverifikasi dan Semua berjalan baik.,safe_confirmation
Eh Saya perhatikan Nama merchant tidak cocok dengan stiker toko apa mungkin QRIS-nya dipalsukan?.,identity_mismatch
Feedback untuk toko: AC di dalam toko terlalu dingin tapi overall oke kok.,other
Penjual minta 500 perak sebagai ongkos pembayaran digital aku komplain tapi diabaikan.,additional_fees
"Hmm Proses pembayaran mulus, merchant terverifikasi. Tidak ada kendala sama sekali.",safe_confirmation
Kelihatan ada kode QR yang mencurigakan yang menutup QR code resmi saya foto dulu sebagai bukti.,qr_replacement
nama merchant sesuai dengan nama toko dan Pembayaran sukses tanpa masalah. Puas dengan layanannya.,safe_confirmation
Saya mau kasih masukan: Kualitas produknya bagus sekali perlu diperbaiki.,other
Catatan: Tempat parkir susah sekali tapi overall oke kok.,other
Eh Kayaknya ada kode QR yang mencurigakan yang menutupi QR code merchantnya di tempat pembayaran aku gak jadi bayar.,qr_replacement
Pengalaman gue: Pencahayaan toko kurang terang.,other
Hmm Sudah coba berkali-kali tapi Pembayaran ga berhasil saldo terpotong ganda.,suspicious_transaction
Pengalaman gw: Barang sering kehabisan stok nggak masalah sih.,other
"Loh QRIS berjalan normal, logo QRIS jelas dan gak rusak. Sangat mudah dan cepat.",safe_confirmation
Waktu mau bayar saya notice QR lain yang ditempel ditempel di atas QR asli di kasir toko saya curiga ini penipuan.,qr_replacement
Aduh Saya lihat ada QR lain yang ditempel yang dipasang di atas QRIS toko di kasir toko langsung saya laporkan.,qr_replacement
Oh iya Diminta bayar tambahan seribu rupiah untuk tanpa alasan jelas aku merasa dirugikan.,additional_fees
Ditagih seribu rupiah lagi dgn alasan biaya admin QRIS ini tidak boleh.,additional_fees
Alhamdulillah QRIS berjalan normal. logo QRIS jelas dan tidak rusak. Aman digunakan.,safe_confirmation
Aduh Tiba-tiba ada tambahan Rp2.500 katanya biaya admin QRIS BI melarang ini.,additional_fees
Aduh Transaksi error berkali-kali ketika transaksi berlangsung padahal uang udah keluar dana gue hilang.,suspicious_transaction
Oh iya Feedback untuk toko: Barang sering kehabisan stok semoga bisa lebih baik.,other
Aduh Saya perhatikan Nama yang muncul pas scan asing dan enggak dikenal saya khawatir.,identity_mismatch
Aneh banget Nama penerima beda banget dari nama tokonya tolong dicek.,identity_mismatch
Saya dikenai biaya ekstra Rp3.000 atas nama tanpa alasan jelas BI melarang ini.,additional_fees
Loh Transaksi error berkali-kali waktu pembayaran diproses saldo terpotong ganda saya minta refund.,suspicious_transaction
Oh iya Sudah coba berkali-kali tapi Sistem QRIS mengalami gangguan mencurigakan namun saldo berkurang saya bingung harus lapor kemana.,suspicious_transaction
Oh iya Saya mau kasih masukan: Tempat parkir susah sekali tapi overall oke kok.,other
QRIS terlihat asli dan resmi dan Pembayaran sukses tanpa masalah. Puas dengan layanannya.,safe_confirmation
Loh Saya perhatikan Nama yang muncul pas scan beda banget dari nama tokonya gw batalin aja transaksinya.,identity_mismatch
Aduh Feedback untuk toko: Toko terlalu ramai dan sempit perlu diperbaiki.,other
"Syukurlah QRIS berjalan normal, merchant terverifikasi. Recommended deh tokonya.",safe_confirmation
Aduh Sudah coba berkali-kali tapi Transaksi QRIS gagal terus tapi saldo dah terpotong saya minta refund.,suspicious_transaction
Wah Pembayaran nggak berhasil dan tapi rekening sudah didebet tolong segera ditangani.,suspicious_transaction
Waktu mau bayar saya notice QR lain yang ditempel ditimpa di kode QR yang sah di depan toko ini pasti fraud.,qr_replacement
Hmm Diminta bayar tambahan Rp5.000 untuk biaya sistem ini tidak boleh.,additional_fees
Aduh Kelihatan ada stiker QRIS asing yang ditempel di atas QR asli.,qr_replacement
Hmm Feedback untuk toko: Toko terlalu ramai dan sempit tapi overall oke kok.,other
Hmm Pembayaran gak berhasil dan saldo terpotong ganda waktu pembayaran diproses saya minta refund.,suspicious_transaction
Pembayaran tidak berhasil dan tapi rekening sudah didebet ini sudah kedua kalinya.,suspicious_transaction
Feedback untuk toko: Kualitas produknya bagus sekali secara keseluruhan lumayan.,other
Kelihatan ada stiker QR palsu yang ditimpa di kode QR yang sah saya curiga ini penipuan.,qr_replacement
Hmm Kayaknya ada QR code palsu yang ditimpa di kode QR yang sah di meja kasir saya gak jadi bayar.,qr_replacement
Eh Ditagih Rp2.000 lagi dengan alasan biaya layanan ini jelas melanggar aturan.,additional_fees
Alhamdulillah Proses pembayaran mulus. merchant terverifikasi. Recommended deh tokonya.,safe_confirmation
Wah Aneh banget Nama rekening tujuan asing dan ga dikenal ini fraud ya?.,identity_mismatch
Feedback untuk toko: Lokasi toko strategis banget semoga bisa lebih baik.,other
"Loh Berhasil bayar QRIS, nama merchant sesuai dengan nama toko. Transaksi berhasil dan lancar. Terpercaya tokonya.",safe_confirmation
Oh iya Sudah coba berkali-kali tapi Transaksi error berkali-kali namun saldo berkurang saya minta refund.,suspicious_transaction
Loh Ada QR lain yang ditempel mencurigakan yang menimpa QRIS original di tempat pembayaran aku curiga ini penipuan.,qr_replacement
Eh Lho kok Nama akun tujuan gak cocok sama nama merchant resmi saya khawatir?,identity_mismatch
Eh Aneh banget Transaksi error berkali-kali walaupun tidak ada notifikasi sukses dana saya hilang.,suspicious_transaction
"Wah Syukurlah Proses pembayaran mulus, tidak ada biaya tambahan. Sangat mudah dan cepat.",safe_confirmation
"Berhasil bayar QRIS, merchant terverifikasi. Proses pembayaran mulus. Recommended deh tokonya.",safe_confirmation
Wah Alhamdulillah Pembayaran sukses tanpa masalah. QRIS terlihat asli dan resmi. Sangat mudah dan cepat.,safe_confirmation
Aduh Pengalaman saya: Antrian di kasir sangat panjang secara keseluruhan lumayan.,other
Ditagih dua ribu rupiah lagi dengan alasan tanpa alasan jelas.,additional_fees
Sudah coba berkali-kali tapi Sistem QRIS mengalami gangguan mencurigakan tapi saldo dah terpotong ini sangat merugikan.,suspicious_transaction
Setelah scan Nama penerima beda banget dari nama tokonya tolong dicek.,identity_mismatch
Eh Kayaknya ada QR lain yang ditempel yang menutupi QR code merchantnya di akrilik stan saya foto dulu sebagai bukti.,qr_replacement
Tidak ada wifi di toko tidak masalah sih.,other
Saya dikenai biaya ekstra seribu rupiah atas nama biaya admin QRIS ini tidak boleh.,additional_fees
Loh Tiba-tiba ada tambahan Rp500 katanya biaya transaksi ini jelas melanggar aturan.,additional_fees
Eh Sudah coba berkali-kali tapi Transaksi error berkali-kali tapi saldo sudah terpotong saya bingung harus lapor kemana.,suspicious_transaction
Aduh Ada kode QR yang mencurigakan mencurigakan yang nempel di atas akrilik QRIS di akrilik stan.,qr_replacement
Aduh Toko terlalu ramai dan sempit tidak masalah sih.,other
Oh iya Toko agak kotor di bagian belakang tidak masalah sih.,other
Saya dikenai biaya ekstra Rp5.000 atas nama biaya sistem BI melarang ini.,additional_fees
Eh Saya dikenai biaya ekstra Rp1.500 atas nama biaya layanan ini gak boleh.,additional_fees
Ditagih 500 perak lagi dengan alasan biaya layanan apakah ini diperbolehkan?.,additional_fees
Wah Alhamdulillah Transaksi berhasil dan lancar. QR code tampak original. Recommended deh tokonya.,safe_confirmation
Eh Ditagih Rp1.500 lagi dengan alasan biaya admin QRIS tanpa pemberitahuan sebelumnya.,additional_fees
Eh Saya lihat ada kode QR yang mencurigakan yang ditempel di atas QR asli di akrilik stan ini pasti fraud.,qr_replacement
Oh iya Kayaknya ada QR code palsu yang nempel di atas akrilik QRIS di depan toko ini pasti fraud.,qr_replacement
Aduh Nama yang muncul saat scan beda sama nama yang ada di plang tolong dicek.,identity_mismatch
Eh Kayaknya ada stiker QR palsu yang menutup QR code resmi di kasir toko tolong ditindaklanjuti.,qr_replacement
Pembayaran tidak berhasil padahal uang udah keluar saya bingung harus lapor kemana.,suspicious_transaction
Loh Nama di layar pembayaran beda banget dari nama tokonya bikin curiga.,identity_mismatch
nama rekening tujuan sesuai dan Semua berjalan baik. Aman digunakan.,safe_confirmation
Kelihatan ada stiker QRIS baru yang menutup QR code resmi.,qr_replacement
Eh Saya dikenai biaya ekstra 500 perak atas nama biaya transaksi.,additional_fees
Wah Kenapa ya Nama rekening tujuan tidak cocok dengan stiker toko jadi aku ragu mau bayar?,identity_mismatch
QRIS-nya tidak asli ada QR code palsu yang nempel di atas akrilik QRIS ini pasti fraud.,qr_replacement
Kenapa ya Nama merchant tidak sama dengan nama usaha apa ini aman??,identity_mismatch
Pas scan QRIS-nya Identitas merchant berbeda dengan nama toko yang tertera apa ini aman?.,identity_mismatch
Tiba-tiba ada tambahan Rp2.500 katanya biaya transaksi padahal seharusnya gratis.,additional_fees
Eh Pengalaman saya: Produknya bagus tapi packaging kurang menarik secara keseluruhan lumayan.,other
Saya lihat ada QR lain yang ditempel yang menutup QR code resmi di akrilik stan aku gak jadi bayar.,qr_replacement
Oh iya Setelah scan Nama akun tujuan bukan nama tokonya sama sekali aku batalin aja transaksinya.,identity_mismatch
Transaksi error berkali-kali dan padahal uang sudah keluar waktu pembayaran diproses saya minta refund.,suspicious_transaction
Kelihatan ada stiker QRIS baru yang ditimpa di kode QR yang sah tolong ditindaklanjuti.,qr_replacement
Lho kok Nama penerima nama orang bukan nama toko jadi aku ragu mau bayar?,identity_mismatch
Eh QRIS-nya nggak asli ada QR code palsu yang nempel di atas akrilik QRIS ini pasti fraud.,qr_replacement
Wah Sistem QRIS mengalami gangguan mencurigakan pas saya scan QR-nya saldo terpotong ganda ini udah kedua kalinya.,suspicious_transaction
Kelihatan ada stiker QRIS baru yang dipasang di atas QRIS toko.,qr_replacement
Wah QRIS-nya tidak asli ada stiker QRIS asing yang nempel di atas akrilik QRIS.,qr_replacement
"Syukurlah QRIS berjalan normal, tidak ada biaya tambahan. Puas sama layanannya.",safe_confirmation
Eh Pengalaman saya: AC di dalam toko terlalu dingin.,other
"QRIS berjalan normal, logo QRIS jelas dan tidak rusak. Aman digunakan.",safe_confirmation
Si penjualnya minta seribu rupiah sebagai biaya layanan BI melarang ini.,additional_fees
Wah Saya perhatikan Nama rekening tujuan jauh berbeda dari nama di spanduk langsung saya laporin.,identity_mismatch
Oh iya QR terbaca tapi transaksi gagal walaupun tidak ada notifikasi sukses saya minta refund.,suspicious_transaction
Eh Feedback untuk toko: Barang sering kehabisan stok semoga bisa lebih baik.,other
"Berhasil bayar QRIS, tidak ada biaya tambahan. QRIS berjalan normal. Terpercaya tokonya.",safe_confirmation
Hmm Tiba-tiba ada tambahan Rp500 katanya biaya layanan ini jelas melanggar aturan.,additional_fees
Waktu mau bayar saya notice kode QR yang mencurigakan dipasang di atas QRIS toko di depan toko tolong ditindaklanjuti.,qr_replacement
Oh iya Aneh banget Nama penerima nggak sesuai dengan nama toko apa mungkin QRIS-nya dipalsukan?.,identity_mismatch
Aneh banget QRIS tidak bisa dipindai ketika transaksi berlangsung saldo terpotong ganda saya bingung harus lapor kemana.,suspicious_transaction
Setelah scan Nama rekening tujuan ga sesuai dengan nama toko.,identity_mismatch
"Berhasil bayar QRIS, QR code tampak original. Pembayaran sukses tanpa masalah. Recommended deh tokonya.",safe_confirmation
"Syukurlah Pembayaran sukses tanpa masalah, nama rekening tujuan sesuai. Puas dengan layanannya.",safe_confirmation
QRIS-nya tidak asli ada stiker QRIS baru yang menimpa QRIS original langsung saya laporkan.,qr_replacement
Saya perhatikan Nama pemilik rekening berbeda dgn nama toko yang tertera.,identity_mismatch
"Semua berjalan baik, nama rekening tujuan sesuai.",safe_confirmation
Wah Feedback untuk toko: Toko agak kotor di bagian belakang tidak masalah sih.,other
"Transaksi selesai dengan aman, nama merchant sesuai dengan nama toko. Recommended deh tokonya.",safe_confirmation
Wah Saya mau kasih masukan: Barang sering kehabisan stok tapi overall oke kok.,other
"Hmm Syukurlah Transaksi berhasil dan lancar, nama rekening tujuan sesuai. Terpercaya tokonya.",safe_confirmation
Catatan: Antrian di kasir banget panjang secara keseluruhan lumayan.,other
Oh iya Pengalaman saya: Toko terlalu ramai dan sempit semoga bisa lebih baik.,other
Hmm Diminta bayar tambahan Rp3.000 untuk biaya sistem ini jelas melanggar aturan.,additional_fees
Hmm Si penjualnya minta Rp1.500 sebagai biaya layanan tanpa pemberitahuan sebelumnya.,additional_fees
Alhamdulillah Transaksi berhasil dan lancar. nama rekening tujuan sesuai. Recommended deh tokonya.,safe_confirmation
Loh QRIS tidak bisa dipindai tapi rekening dah didebet gw bingung harus lapor kemana.,suspicious_transaction
Alhamdulillah QRIS berjalan normal. nama merchant sesuai sama nama toko. Terpercaya tokonya.,safe_confirmation
Nama akun tujuan gak sesuai dengan nama toko saya batalin aja transaksinya.,identity_mismatch
Oh iya Saya mau kasih masukan: Toko terlalu ramai dan sempit secara keseluruhan lumayan.,other
Hmm Saya dikenai biaya ekstra Rp2.500 atas nama biaya layanan BI melarang ini.,additional_fees
Hmm QRIS gak bisa dipindai dan namun saldo berkurang pas saya scan QR-nya dana saya hilang.,suspicious_transaction
Oh iya Aneh banget QR terbaca tapi transaksi gagal pas saya scan QR-nya padahal uang sudah keluar saya minta refund.,suspicious_transaction
Oh iya Pengalaman saya: Jam buka toko tidak konsisten perlu diperbaiki.,other
Saya perhatikan Nama di layar pembayaran bukan nama tokonya sama sekali ini fraud ya?.,identity_mismatch
Setelah scan Nama akun tujuan beda banget dari nama tokonya langsung saya laporin.,identity_mismatch
Alhamdulillah QRIS berjalan normal. merchant terverifikasi. Terpercaya tokonya.,safe_confirmation
Oh iya nama rekening tujuan sesuai dan QRIS berjalan normal. Aman digunakan.,safe_confirmation
Saya dikenai biaya ekstra Rp5.000 atas nama biaya admin QRIS gw merasa dirugikan.,additional_fees
Ada stiker QRIS baru mencurigakan yang ditimpa di kode QR yang sah di akrilik stan gw curiga ini penipuan.,qr_replacement
Wah Aneh banget Nama di layar pembayaran ga cocok dengan stiker toko ini fraud ya?.,identity_mismatch
Loh Ada pungutan Rp2.000 sebagai biaya sistem.,additional_fees
Kelihatan ada QR lain yang ditempel yang ditempel di atas QR asli langsung gw laporkan.,qr_replacement
QRIS tidak bisa dipindai dan padahal uang sudah keluar pas gue scan QR-nya tolong segera ditangani.,suspicious_transaction
Wah Kenapa ya Nama pemilik rekening beda banget dari nama tokonya bikin curiga?,identity_mismatch
Saya mau kasih masukan: Jam buka toko tidak konsisten tapi overall oke kok.,other
"Hmm Syukurlah Pembayaran sukses tanpa masalah, nama penerima cocok dengan tokonya. Tidak ada kendala sama sekali.",safe_confirmation
Kenapa ya Identitas merchant asing dan tidak dikenal saya khawatir?,identity_mismatch
Aduh Nama penerima berbeda dengan nama toko yang tertera apa ini aman?.,identity_mismatch
Tiba-tiba ada tambahan seribu rupiah katanya biaya transaksi saya komplain tapi diabaikan.,additional_fees
Hmm Feedback untuk toko: Pencahayaan toko kurang terang semoga bisa lebih baik.,other
"Syukurlah Pembayaran sukses tanpa masalah, merchant terverifikasi. Recommended deh tokonya.",safe_confirmation
Eh Saya mau kasih masukan: Barang sering kehabisan stok perlu diperbaiki.,other
Oh iya Ditagih Rp2.500 lagi dengan alasan biaya transaksi aku merasa dirugikan.,additional_fees
QRIS tidak bisa dipindai dan saldo terpotong ganda waktu pembayaran diproses ini sangat merugikan.,suspicious_transaction
Tiba-tiba ada tambahan Rp5.000 katanya tanpa alasan jelas.,additional_fees
"Eh Pembayaran QRIS sukses, logo QRIS jelas dan tidak rusak. Puas dengan layanannya.",safe_confirmation
Loh Aneh banget Transaksi QRIS gagal terus pas saya scan QR-nya walaupun ga ada notifikasi sukses.,suspicious_transaction
Loh Alhamdulillah Proses pembayaran mulus. QRIS terlihat asli dan resmi. Puas dengan layanannya.,safe_confirmation
Setelah scan Nama akun tujuan jauh berbeda dari nama di spanduk tolong dicek.,identity_mismatch
Loh Kelihatan ada QR code palsu yang dipasang di atas QRIS toko saya gak jadi bayar.,qr_replacement
Catatan: Toko terlalu ramai dan sempit perlu diperbaiki.,other
Pengalaman saya: Pelayanan kasirnya kurang ramah tidak masalah sih.,other
"Berhasil bayar QRIS, merchant terverifikasi. QRIS berjalan normal. Recommended deh tokonya.",safe_confirmation
Wah Saya perhatikan Identitas merchant bukan nama tokonya sama sekali apa ini aman?.,identity_mismatch
Catatan: Tempat parkir susah sekali perlu diperbaiki.,other
Diminta bayar tambahan Rp3.000 untuk ongkos pembayaran digital padahal seharusnya gratis.,additional_fees
Eh QRIS-nya tidak asli ada QR lain yang ditempel yang menimpa QRIS original gw curiga ini penipuan.,qr_replacement
Pelayanan kasirnya kurang ramah semoga bisa lebih baik.,other
Ada stiker QRIS baru mencurigakan yang dipasang di atas QRIS toko di tempat pembayaran ini pasti fraud.,qr_replacement
Loh Lho kok Nama rekening tujuan gak cocok sama nama merchant resmi tolong dicek?,identity_mismatch
Saya mau kasih masukan: Produknya bagus tapi packaging kurang menarik perlu diperbaiki.,other
Wah Saya dikenai biaya ekstra 500 perak atas nama biaya admin QRIS saya merasa dirugikan.,additional_fees
Aduh Transaksi QRIS gagal terus dan saldo terpotong ganda waktu pembayaran diproses ini udah kedua kalinya.,suspicious_transaction
Loh Saya dikenai biaya ekstra Rp5.000 atas nama biaya sistem saya komplain tapi diabaikan.,additional_fees
Aduh Kelihatan ada stiker QR palsu yang ditimpa di kode QR yang sah.,qr_replacement
Wah QRIS-nya tidak asli ada kode QR yang mencurigakan yang dipasang di atas QRIS toko.,qr_replacement
Wah Sistem QRIS mengalami gangguan mencurigakan dan tapi rekening sudah didebet pas saya coba bayar saya bingung harus lapor kemana.,suspicious_transaction
Alhamdulillah Pembayaran sukses tanpa masalah. logo QRIS jelas dan tidak rusak. Tidak ada kendala sama sekali.,safe_confirmation
Aduh Sistem QRIS mengalami gangguan mencurigakan pas saya scan QR-nya walaupun tidak ada notifikasi sukses tolong segera ditangani.,suspicious_transaction
Kelihatan ada QR lain yang ditempel yang menimpa QRIS original.,qr_replacement
Ada QR code palsu mencurigakan yang menutup QR code resmi di kasir toko ini pasti fraud.,qr_replacement
Aduh Saya mau kasih masukan: Harga dan kualitas sebanding secara keseluruhan lumayan.,other
Pas scan QRIS-nya Nama yang muncul saat scan tidak sesuai dengan nama toko tolong dicek.,identity_mismatch
Saya dikenai biaya ekstra Rp3.000 atas nama biaya penggunaan QRIS saya merasa dirugikan.,additional_fees
Ada stiker QRIS asing mencurigakan yang nempel di atas akrilik QRIS di tempat pembayaran saya curiga ini penipuan.,qr_replacement
Wah Sistem QRIS mengalami gangguan mencurigakan waktu gw coba bayar tapi rekening sudah didebet mohon bantuan.,suspicious_transaction
Alhamdulillah Transaksi berhasil dan lancar. nama merchant sesuai sama nama toko. Sangat mudah dan cepat.,safe_confirmation
Aduh Saya lihat ada stiker QRIS baru yang nempel di atas akrilik QRIS di akrilik stan gue foto dulu sebagai bukti.,qr_replacement
Masnya minta Rp500 sebagai biaya penggunaan QRIS saya merasa dirugikan.,additional_fees
Eh QRIS-nya tidak asli ada QR lain yang ditempel yang menutup QR code resmi aku curiga ini penipuan.,qr_replacement
Wah Waktu mau bayar saya notice stiker QRIS baru menimpa QRIS original di kasir toko saya foto dulu sebagai bukti.,qr_replacement
Wah Nama yang muncul ketika scan tidak sesuai dengan nama toko saya batalin aja transaksinya.,identity_mismatch
Loh Pas scan QRIS-nya Nama pemilik rekening berbeda dengan nama toko yang tertera langsung saya laporin.,identity_mismatch
Ada pungutan seribu rupiah sebagai biaya penggunaan QRIS saya komplain tapi diabaikan.,additional_fees
Lho kok Nama merchant nama orang bukan nama toko tolong dicek?,identity_mismatch
Saya lihat ada kode QR yang mencurigakan yang menutup QR code resmi di depan toko ini pasti fraud.,qr_replacement
Wah Waktu mau bayar saya notice stiker QR palsu menutup QR code resmi di akrilik stan tolong ditindaklanjuti.,qr_replacement
